,id,car_from,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_heading,trendingText_desc,id,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,id,Acceleration,Alloy Wheel Size,BoreX Stroke,Cargo Volumn,Color,Compression Ratio,Displacement,Drive Type,Engine,Engine Type,Front Brake Type,Front Tread,Fuel Suppy System,Gear Box,Gross Weight,Ground Clearance Unladen,Height,Kerb Weight,Length,Max Power,Max Torque,Mileage,No Door Numbers,No of Cylinder,Rear Brake Type,Rear Tread,Seating Capacity,Seats,Steering Type,Super Charger,Top Speed,Torque,Turbo Charger,Turning Radius,Tyre Type,Value Configuration,Values per Cylinder,Wheel Base,Wheel Size,Width,d,id
67,67,jaipur,0,Diesel,SUV,"50,000",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2013,7923,W8 AWD,₹ 5 Lakh,,,,Trending Car!,High chances of sale in next 6 days,67,2013,Third Party insurance,Diesel,7 Seats,"50,000 Kms",HR03,First Owner,2179 cc,Manual,2013.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67,12.5 Seconds,17,,,Others,,2179,AWD,2179 CC,mHawk Diesel Engine,Disc & Caliper Type,,Direct Injection,6 Speed ,2450kg,,1785mm,1685,4585mm,140bhp,330Nm@1600-2800rpm,15.1 kmpl,5,4.0,Disc & Caliper Type,,7,7,Power,No,175 kmph,330Nm,Yes,5.6 metres,"Tubeless,Radial ",DOHC,4.0,2700mm,17,1890mm,,67
68,68,jaipur,0,Diesel,Sedan,"1,10,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire,2011,4227,VDi,₹ 2.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,68,2011,Third Party insurance,Diesel,5 Seats,"1,10,000 Kms",RJ14,Second Owner,1248 cc,Manual,2011.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,68,,14,69.6 x 82 mm,464 litres,Others,17.6:1,1248,2 WD,1248 CC,In-Line Engine,Ventilated Disc,1470mm,CRDI,5 Speed,,,1530mm,1105kg,4160mm,73.9bhp,190Nm@2000rpm,19.3 kmpl,4,4.0,Drum,1480mm,5,5,Power,No,,190Nm,Yes,4.7m,"Tubeless,Radial",DOHC,4.0,2390mm,14,1690mm,,68
69,69,jaipur,0,Petrol,Sedan,"20,000",Manual,1,1st Owner,Skoda,Skoda Slavia,2022,8694,1.0 TSI Style BSVI,₹ 14.73 Lakh,,,,Trending Car!,High chances of sale in next 6 days,69,2022,Third Party insurance,Petrol,5 Seats,"20,000 Kms",First Owner,999 cc,Manual,2022,,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,69,,16,,521 Litres,White,,999,FWD,999 CC,1.0 L TSI Petrol,Disc,,Direct Injection,6-Speed,1630kg,145mm,1507mm,1160-1215kg,4541mm,113.98bhp,178Nm@1750-4500rpm,19.47 kmpl,4,3.0,Drum,,5,5,Electric,,,178Nm,Yes,,"Tubeless,Radial",,4.0,2651mm,16,1752mm,,69
70,70,jaipur,0,Diesel,Sedan,"1,00,000",Manual,4,4th Owner,Maruti,Maruti Swift Dzire,2018,5828,VDI,₹ 6.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,70,2018,Third Party insurance,Diesel,5 Seats,"1,00,000 Kms",RJ05,Fourth Owner,1248 cc,Manual,2018.0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,70,13.03 Seconds,,,378,White,,1248,FWD,1248 CC,DDiS Diesel Engine,Disc,1530mm,CRDI,5 Speed,1405Kg,,1515mm,955-990Kg,3995mm,74.02bhp,190Nm@2000rpm,28.4 kmpl,4,4.0,Drum,1520mm,5,5,Power,No,,190Nm,Yes,4.8 metres,"Tubeless,Radial",DOHC,4.0,2450mm,,1735mm,,70
71,71,jaipur,0,Petrol,Sedan,"80,000",Manual,2,2nd Owner,Maruti,Maruti SX4,2009,4259,VXI,₹ 1.75 Lakh,,,,Trending Car!,High chances of sale in next 6 days,71,2009,Third Party insurance,Petrol,5 Seats,"80,000 Kms",RJ14,Second Owner,1586 cc,Manual,2009.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,71,12.1 Seconds,15,78 X 83 mm,504-litres,Silver,9.01,1586,FWD,1586 CC,VVT Petrol Engine ,Ventilated Disc,1500mm,MPFI,5 Speed,,,1550mm,1170kg,4490mm,103.3bhp,145Nm@4100rpm,15.5 kmpl,4,4.0,Drum,1495mm,5,5,Power,No,177km/hr,145Nm,No,5.3metres,"Tubeless, Radial",DOHC,4.0,2500mm,15,1735mm,,71
72,72,jaipur,0,Diesel,SUV,"76,800",Manual,1,1st Owner,Ford,Ford Ecosport,2018,7359,1.5 Diesel Titanium Plus,₹ 7.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,72,Apr 2018,Third Party insurance,Diesel,5 Seats,"76,800 Kms",RJ45,First Owner,1498 cc,Manual,2018.0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,72,,R16,73.5 X 88.3 mm,352-litres,White,16.0:1,1498,FWD,1498 CC,TDCi Diesel Engine,Ventilated Disc,,Direct Injection,5 Speed,1690Kg,,1647mm,1302Kg,3998mm,98.96bhp,215Nm@1750-2500rpm,21.7 kmpl,5,4.0,Drum,,5,5,Electric,No,,215Nm,Yes,5.3 metres,"Tubeless,Radial",SOHC,4.0,2519mm,R16,1765mm,,72
73,73,jaipur,0,Petrol,Hatchback,"71,711",Automatic,1,1st Owner,Maruti,Maruti Baleno,2017,5920,1.2 CVT Alpha,₹ 6.90 Lakh,₹ 7.73 Lakh,,,Trending Car!,High chances of sale in next 6 days,73,Aug 2017,Comprehensive,Petrol,5 Seats,"71,711 Kms",RJ45,First Owner,1197 cc,Automatic,2017.0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,73,12.36 seconds,16,,339-litres,Red,,1197,FWD,1197 CC,VVT Petrol Engine,Disc,1515mm,MPFI,CVT,1360kg,,1510mm,935kg,3995mm,83.1bhp,115Nm@4000rpm,21.4 kmpl,5,4.0,Drum,1525mm,5,5,Power,No,180 Kmph,115Nm,No,4.9 meters,"Tubeless,Radial",DOHC,4.0,2520mm,16,1745mm,,73
74,74,jaipur,0,Petrol,Hatchback,"28,406",Manual,1,1st Owner,Maruti,Maruti Baleno,2019,3970,1.2 Alpha,₹ 7.14 Lakh,₹ 7.44 Lakh,,,Trending Car!,High chances of sale in next 6 days,74,May 2019,Zero Dep,Petrol,5 Seats,"28,406 Kms",RJ22,First Owner,1197 cc,Manual,2019.0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,74,12.36 seconds,16,,339-litres,Blue,,1197,FWD,1197 CC,VVT Petrol Engine,Disc,1505mm,MPFI,5 Speed,1340kg,,1510mm,890Kg,3995mm,83.1bhp,115Nm@4000rpm,21.4 kmpl,5,4.0,Drum,1515mm,5,5,Power,No,180 Kmph,115Nm,No,4.9 meters,"Tubeless,Radial",DOHC,4.0,2520mm,16,1745mm,,74
75,75,jaipur,0,Petrol,Sedan,"50,000",Automatic,1,1st Owner,Skoda,Skoda Superb,2020,3196,LK 1.8 TSI AT,₹ 26.80 Lakh,,,,Trending Car!,High chances of sale in next 6 days,75,2020,Third Party insurance,Petrol,5 Seats,"50,000 Kms",RJ45,First Owner,1798 cc,Automatic,2020.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,75,,17,,625,Others,,1798,FWD,1798 CC,Petrol Engine,Disc,,Direct Injection,7 Speed,2030kg,110mm,1483mm,1540kg,4861mm,177.46bhp,250@1250-5000rpm,14.67 kmpl,5,4.0,Disc,,5,5,Power,No,,250,Yes,5.5 metres,"Tubeless,Radial",DOHC,4.0,2841mm,17,1864mm,,75
76,76,jaipur,0,Petrol,Hatchback,"53,615",Manual,1,1st Owner,Maruti,Maruti Celerio,2019,10357,ZXI,₹ 4.92 Lakh,₹ 5.17 Lakh,,,Trending Car!,High chances of sale in next 6 days,76,Mar 2019,Third Party insurance,Petrol,5 Seats,"53,615 Kms",RJ45,First Owner,998 cc,Manual,2019.0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,76,,,,313,Silver,,998,,998 CC,K10C,Ventilated Disc,1430,,5-Speed,1260,,1555,810,3695mm,65.71bhp,89Nm@3500rpm,25.24 kmpl,5,3.0,Drum,1440,5,5,Electric,,,89Nm,,,"Tubeless, Radial",,4.0,2435,,1655,,76
77,77,jaipur,0,Petrol,Hatchback,"33,959",Manual,2,2nd Owner,Hyundai,Hyundai Grand i10,2015,1542,Asta,₹ 4.01 Lakh,,,,Trending Car!,High chances of sale in next 6 days,77,Jun 2015,Third Party,Petrol,5 Seats,"33,959 Kms",RJ14,Second Owner,1197 cc,Manual,2015.0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,77,12.9 Seconds,14,,256-liters,White,,1197,FWD,1197 CC,Kappa VTVT Petrol Engine,Disc,1479mm,MPFI,5 Speed,,,1520mm,935kg,3765mm,82bhp,114Nm@4000rpm,18.9 kmpl,5,4.0,Drum,1493mm,5,5,Power,No,165 Kmph,114Nm,No,4.8 metres,Tubeless,DOHC,4.0,2425mm,14,1660mm,,77
78,78,jaipur,0,Petrol,Hatchback,"65,300",Manual,2,2nd Owner,Honda,Honda Jazz,2016,1339,1.2 V i VTEC,₹ 4.75 Lakh,,,,Trending Car!,High chances of sale in next 6 days,78,Mar 2016,Comprehensive,Petrol,5 Seats,"65,300 Kms",RJ14,Second Owner,1199 cc,Manual,2016.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,78,13.7 Seconds,15,,354-litres,Maroon,,1199,FWD,1199 CC,i-VTEC Petrol Engine,Disc,,PGM - Fi,5 Speed,,,1544mm,1044kg,3955mm,88.7bhp,110Nm@4800rpm,18.7 kmpl,5,4.0,Drum,,5,5,Power,No,172 Kmph,110Nm,No,5.1 meters,"Tubeless,Radial",SOHC,4.0,2530mm,15,1694mm,,78
79,79,jaipur,0,Diesel,SUV,"49,000",Manual,1,1st Owner,Jeep,Jeep Compass,2020,7660,2.0 Limited Plus,₹ 17 Lakh,,,,Trending Car!,High chances of sale in next 6 days,79,Dec 2020,Comprehensive,Diesel,5 Seats,"49,000 Kms",RJ45,First Owner,1956 cc,Manual,2020.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,79,,18,,408-litres,Red,,1956,4X2,1956 CC,2.0-Litre 4-Cyl Multijet II Engine,Disc,,CRDI,6 Speed,,,1640mm,1562 kgs,4395mm,170.63bhp,350Nm@1750-2500rpm,17.1 kmpl,5,4.0,Discs,,5,5,power,No,,350Nm,Yes,,"Radial, Tubless",DOHC,4.0,2636mm,18,1818mm,,79
80,80,jaipur,0,Diesel,Sedan,"81,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire,2014,4227,VDi,₹ 5.25 Lakh,,,,Trending Car!,High chances of sale in next 6 days,80,Jan 2014,Comprehensive,Diesel,5 Seats,"81,000 Kms",RJ14,Second Owner,1248 cc,Manual,2014.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,80,,14,69.6 x 82 mm,464 litres,White,17.6:1,1248,2 WD,1248 CC,In-Line Engine,Ventilated Disc,1470mm,CRDI,5 Speed,,,1530mm,1105kg,4160mm,73.9bhp,190Nm@2000rpm,19.3 kmpl,4,4.0,Drum,1480mm,5,5,Power,No,,190Nm,Yes,4.7m,"Tubeless,Radial",DOHC,4.0,2390mm,14,1690mm,,80
81,81,jaipur,0,Petrol,Hatchback,"70,000",Manual,3,3rd Owner,Hyundai,Hyundai EON,2014,1500,1.0 Kappa Magna Plus,₹ 1.75 Lakh,,,,Trending Car!,High chances of sale in next 6 days,81,2014,Third Party insurance,Petrol,5 Seats,"70,000 Kms",RJ02,Third Owner,998 cc,Manual,2014.0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,81,15 Seconds,,,215-litres,Others,,998,FWD,998 CC,Kappa Engine,Disc,1386mm,MPFI,5 Speed,,,1510mm,910,3515mm,68.05bhp,94.14Nm@3500rpm,20.3 kmpl,5,3.0,Drum,1368mm,5,5,Power,No,140 Kmph,94.14Nm,No,4.6 metres,Tubeless,DOHC,4.0,2380mm,,1550mm,,81
82,82,jaipur,0,Cng,Hatchback,"1,50,000",Manual,3,3rd Owner,Hyundai,Hyundai Santro Xing,2010,1730,GLS CNG,₹ 1.30 Lakh,,,,Trending Car!,High chances of sale in next 6 days,82,2010,Third Party insurance,CNG,5 Seats,"1,50,000 Kms",DL8C,Third Owner,1086 cc,Manual,2010.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,16.2 Seconds,13,66 x 77 mm,218-litre,Others,8.9:1,1086,FWD,1086 CC,Bifuel Engine,Ventilated Disc,1315mm,MPFI+CNG,5 Speed,,,1590mm,845,3565mm,62.1bhp,96.1Nm@3000rpm,11.88 kmpl,5,3.0,Drum,1300mm,5,5,Power,No,141km/hr,96.1Nm,No,4.4 meters,"Tubeless,Radial",SOHC,4.0,2380mm,13,1525mm,,82
83,83,jaipur,0,Diesel,SUV,"62,000",Manual,1,1st Owner,Kia,Kia Sonet,2021,8009,HTX Plus Diesel BSVI,₹ 11.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,83,Mar 2021,Comprehensive,Diesel,5 Seats,"62,000 Kms",RJ23,First Owner,1493 cc,Manual,2021.0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,83,,16,,392,Black,,1493,FWD,1493 CC,1.5 L CRDi WGT,Disc,,CRDi,6-Speed,,,1642,1225,3995mm,98.63bhp,240Nm@1500-2750rpm,,5,4.0,Drum,,5,5,Electric,,,240Nm,Yes,,"Tubeless, Radial",,4.0,2500,16,1790,,83
